caching,access_pattern,payload_weight,entropy,network,density,concurrency,page_size,metric,group_a,group_b,n1,n2,u_stat,p_value,a12,cliffs_delta,magnitude,rest_median,graphql_median,p_value_holm
off,uniform,heavy,medium,lan,medium,10,0,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,9.81652745,17.912793,4.167405915643777e-09
off,uniform,light,high,constrained,medium,1,0,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,38.131351625,45.572614,4.167405915643777e-09
off,uniform,light,high,constrained,medium,10,0,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,36.356656,43.676299,4.167405915643777e-09
off,uniform,light,high,constrained,medium,50,0,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,36.279966224999995,44.558953974999994,4.167405915643777e-09
off,uniform,light,low,constrained,medium,1,0,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,38.269938350000004,47.801083750000004,4.167405915643777e-09
off,uniform,light,low,constrained,medium,10,0,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,36.787569975,45.6456735,4.167405915643777e-09
off,uniform,light,low,constrained,medium,50,0,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,36.475900499999995,47.7662041,4.167405915643777e-09
off,uniform,light,medium,constrained,high,10,0,lat_p95,rest,graphql,30,30,109.0,4.801068993625725e-07,0.1211111111111111,-0.7577777777777778,large,42.579587000000004,50.094258225,1.92042759745029e-06
off,uniform,light,medium,constrained,low,10,0,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,36.184521000000004,41.559921625,4.167405915643777e-09
off,uniform,light,medium,constrained,medium,1,0,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,38.437043525,46.37671,4.167405915643777e-09
off,uniform,light,medium,constrained,medium,10,0,lat_p95,rest,graphql,60,60,0.0,3.5565709749847226e-21,0.0,-1.0,large,36.58978575,43.778665925,5.334856462477084e-19
off,uniform,light,medium,constrained,medium,10,1,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,36.973063499999995,46.861083425000004,4.167405915643777e-09
off,uniform,light,medium,constrained,medium,10,5,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,38.76080965,100.15836395,4.167405915643777e-09
off,uniform,light,medium,constrained,medium,10,10,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,40.60802049999999,157.507733775,4.167405915643777e-09
off,uniform,light,medium,constrained,medium,50,0,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,36.338709,45.212036499999996,4.167405915643777e-09
off,uniform,light,medium,constrained,medium,100,0,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,37.843279,89.19751400000001,4.167405915643777e-09
off,uniform,light,medium,lan,medium,1,0,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,10.961857675000001,20.448500250000002,4.167405915643777e-09
off,uniform,light,medium,lan,medium,10,0,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,10.187823000000002,18.80435155,4.167405915643777e-09
off,uniform,light,medium,lan,medium,50,0,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,9.539186,19.196883749999998,4.167405915643777e-09
off,unique,heavy,high,constrained,medium,10,0,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,36.062139,42.424792,4.167405915643777e-09
off,unique,heavy,low,constrained,medium,10,0,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,36.216364,42.678757000000004,4.167405915643777e-09
off,unique,heavy,medium,constrained,medium,1,0,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,37.730786975,44.90323425,4.167405915643777e-09
off,unique,heavy,medium,constrained,medium,10,0,lat_p95,rest,graphql,60,60,0.0,3.5565709749847226e-21,0.0,-1.0,large,36.1823102,42.707398,5.334856462477084e-19
off,unique,heavy,medium,constrained,medium,50,0,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,36.000072425,44.3767155,4.167405915643777e-09
off,unique,heavy,medium,constrained,medium,100,0,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,36.9855075,82.88428054999996,4.167405915643777e-09
off,unique,heavy,medium,lan,medium,10,0,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,9.63869155,17.265521999999997,4.167405915643777e-09
off,unique,light,high,constrained,medium,1,0,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,38.217904075,45.62014775,4.167405915643777e-09
off,unique,light,high,constrained,medium,10,0,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,36.4058625,43.856341775000004,4.167405915643777e-09
off,unique,light,high,constrained,medium,50,0,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,36.320965,45.00579465,4.167405915643777e-09
off,unique,light,low,constrained,medium,1,0,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,38.538492025,48.43279725000001,4.167405915643777e-09
off,unique,light,low,constrained,medium,10,0,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,36.7811345,45.834753725,4.167405915643777e-09
off,unique,light,low,constrained,medium,50,0,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,36.433558475,47.693518725000004,4.167405915643777e-09
off,unique,light,medium,constrained,high,10,0,lat_p95,rest,graphql,30,30,125.0,1.6062129082998958e-06,0.13888888888888892,-0.7222222222222221,large,41.958462,50.563074725,4.818638724899687e-06
off,unique,light,medium,constrained,low,10,0,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,36.302024974999995,41.235676,4.167405915643777e-09
off,unique,light,medium,constrained,medium,1,0,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,38.501573,46.2361652,4.167405915643777e-09
off,unique,light,medium,constrained,medium,10,0,lat_p95,rest,graphql,60,60,0.0,3.5565709749847226e-21,0.0,-1.0,large,36.6388545,44.1285625,5.334856462477084e-19
off,unique,light,medium,constrained,medium,10,1,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,36.84083645,46.588433,4.167405915643777e-09
off,unique,light,medium,constrained,medium,10,5,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,38.927214175,99.9365387,4.167405915643777e-09
off,unique,light,medium,constrained,medium,10,10,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,41.754918225,155.95002319999998,4.167405915643777e-09
off,unique,light,medium,constrained,medium,50,0,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,36.239592,45.039192150000005,4.167405915643777e-09
off,unique,light,medium,constrained,medium,100,0,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,37.72733377499999,119.42296272499999,4.167405915643777e-09
off,unique,light,medium,lan,medium,1,0,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,10.966691975,21.122216,4.167405915643777e-09
off,unique,light,medium,lan,medium,10,0,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,10.177024175,19.6480995,4.167405915643777e-09
off,unique,light,medium,lan,medium,50,0,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,9.524623,18.6767472,4.167405915643777e-09
off,zipfian,heavy,high,constrained,medium,10,0,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,36.373419299999995,43.685207725,4.167405915643777e-09
off,zipfian,heavy,low,constrained,medium,10,0,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,36.262101,43.306334174999996,4.167405915643777e-09
off,zipfian,heavy,medium,constrained,medium,1,0,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,38.2351363,45.604454000000004,4.167405915643777e-09
off,zipfian,heavy,medium,constrained,medium,10,0,lat_p95,rest,graphql,60,60,0.0,3.5565709749847226e-21,0.0,-1.0,large,36.367660825,43.473934924999995,5.334856462477084e-19
off,zipfian,heavy,medium,constrained,medium,50,0,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,36.11784299999999,45.1261973,4.167405915643777e-09
off,zipfian,heavy,medium,constrained,medium,100,0,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,37.1444805,81.50375650000001,4.167405915643777e-09
off,zipfian,heavy,medium,lan,medium,10,0,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,9.89787475,19.3275255,4.167405915643777e-09
off,zipfian,light,high,constrained,medium,1,0,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,38.458647799999994,45.87002975,4.167405915643777e-09
off,zipfian,light,high,constrained,medium,10,0,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,36.6566385,43.59104239999999,4.167405915643777e-09
off,zipfian,light,high,constrained,medium,50,0,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,36.3082225,45.9658951,4.167405915643777e-09
off,zipfian,light,low,constrained,medium,1,0,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,38.573335275000005,48.9283463,4.167405915643777e-09
off,zipfian,light,low,constrained,medium,10,0,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,36.8916805,46.0639215,4.167405915643777e-09
off,zipfian,light,low,constrained,medium,50,0,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,36.639247,49.034636225,4.167405915643777e-09
off,zipfian,light,medium,constrained,high,10,0,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,38.1521894,48.801477000000006,4.167405915643777e-09
off,zipfian,light,medium,constrained,low,10,0,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,37.01292635,42.496177,4.167405915643777e-09
off,zipfian,light,medium,constrained,medium,1,0,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,38.285797425,46.533293,4.167405915643777e-09
off,zipfian,light,medium,constrained,medium,10,0,lat_p95,rest,graphql,60,60,0.0,3.5565709749847226e-21,0.0,-1.0,large,36.554124975,44.604746500000005,5.334856462477084e-19
off,zipfian,light,medium,constrained,medium,10,1,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,36.995881499999996,47.0015285,4.167405915643777e-09
off,zipfian,light,medium,constrained,medium,10,5,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,39.0371654,97.95963652500001,4.167405915643777e-09
off,zipfian,light,medium,constrained,medium,10,10,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,41.60469632499999,153.650484025,4.167405915643777e-09
off,zipfian,light,medium,constrained,medium,50,0,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,36.4180477,46.082477,4.167405915643777e-09
off,zipfian,light,medium,constrained,medium,100,0,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,37.8721245,104.1420455,4.167405915643777e-09
off,zipfian,light,medium,lan,medium,1,0,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,10.966330249999999,21.142924675,4.167405915643777e-09
off,zipfian,light,medium,lan,medium,10,0,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,10.145654,19.776720775,4.167405915643777e-09
off,zipfian,light,medium,lan,medium,50,0,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,9.577711,20.301537500000002,4.167405915643777e-09
on,uniform,heavy,high,constrained,medium,10,0,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,37.28329285,43.8130067,4.167405915643777e-09
on,uniform,heavy,low,constrained,medium,10,0,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,36.987829500000004,43.777708225,4.167405915643777e-09
on,uniform,heavy,medium,constrained,medium,1,0,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,38.8782632,45.899484,4.167405915643777e-09
on,uniform,heavy,medium,constrained,medium,10,0,lat_p95,rest,graphql,60,60,0.0,3.5565709749847226e-21,0.0,-1.0,large,37.2006186,43.883288924999995,5.334856462477084e-19
on,uniform,heavy,medium,constrained,medium,50,0,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,36.494858,44.6455195,4.167405915643777e-09
on,uniform,heavy,medium,constrained,medium,100,0,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,37.202386000000004,61.8228725,4.167405915643777e-09
on,uniform,heavy,medium,lan,medium,10,0,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,10.793158224999999,18.884138999999998,4.167405915643777e-09
on,uniform,light,high,constrained,medium,1,0,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,39.00764975,46.6305925,4.167405915643777e-09
on,uniform,light,high,constrained,medium,10,0,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,37.5727254,44.396815225,4.167405915643777e-09
on,uniform,light,high,constrained,medium,50,0,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,36.739909,44.82294400000001,4.167405915643777e-09
on,uniform,light,low,constrained,medium,1,0,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,39.522525975,48.911377375,4.167405915643777e-09
on,uniform,light,low,constrained,medium,10,0,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,37.08535795,46.808743475,4.167405915643777e-09
on,uniform,light,low,constrained,medium,50,0,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,35.909578075,43.758379500000004,4.167405915643777e-09
on,uniform,light,medium,constrained,high,10,0,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,41.261589,49.83918575,4.167405915643777e-09
on,uniform,light,medium,constrained,low,10,0,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,36.9257555,42.340336375,4.167405915643777e-09
on,uniform,light,medium,constrained,medium,1,0,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,39.45185,47.12832,4.167405915643777e-09
on,uniform,light,medium,constrained,medium,10,0,lat_p95,rest,graphql,60,60,0.0,3.5565709749847226e-21,0.0,-1.0,large,37.423441175,44.747887500000004,5.334856462477084e-19
on,uniform,light,medium,constrained,medium,10,1,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,37.371011499999994,46.773016075,4.167405915643777e-09
on,uniform,light,medium,constrained,medium,10,5,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,37.413393,94.9652028,4.167405915643777e-09
on,uniform,light,medium,constrained,medium,10,10,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,36.708279275,134.108633,4.167405915643777e-09
on,uniform,light,medium,constrained,medium,50,0,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,36.575183475,44.663715725,4.167405915643777e-09
on,uniform,light,medium,constrained,medium,100,0,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,37.16231872499999,48.915545525,4.167405915643777e-09
on,uniform,light,medium,lan,medium,1,0,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,11.9774292,21.56565415,4.167405915643777e-09
on,uniform,light,medium,lan,medium,10,0,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,11.099414,20.244489774999998,4.167405915643777e-09
on,uniform,light,medium,lan,medium,50,0,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,10.257708075,19.06258875,4.167405915643777e-09
on,unique,heavy,high,constrained,medium,10,0,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,37.0992505,43.61963,4.167405915643777e-09
on,unique,heavy,low,constrained,medium,10,0,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,37.09988344999999,44.182070499999995,4.167405915643777e-09
on,unique,heavy,medium,constrained,medium,1,0,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,39.2507735,46.584512775,4.167405915643777e-09
on,unique,heavy,medium,constrained,medium,10,0,lat_p95,rest,graphql,60,60,0.0,3.5565709749847226e-21,0.0,-1.0,large,37.120312549999994,43.905288324999994,5.334856462477084e-19
on,unique,heavy,medium,constrained,medium,50,0,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,36.50866607500001,44.3215235,4.167405915643777e-09
on,unique,heavy,medium,constrained,medium,100,0,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,37.34599455,85.7337765,4.167405915643777e-09
on,unique,heavy,medium,lan,medium,10,0,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,10.625256499999999,19.127441,4.167405915643777e-09
on,unique,light,high,constrained,medium,1,0,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,39.30701354999999,46.547356,4.167405915643777e-09
on,unique,light,high,constrained,medium,10,0,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,37.588864025,44.824709424999995,4.167405915643777e-09
on,unique,light,high,constrained,medium,50,0,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,36.650508650000006,44.2070814,4.167405915643777e-09
on,unique,light,low,constrained,medium,1,0,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,40.044341925,49.91942195,4.167405915643777e-09
on,unique,light,low,constrained,medium,10,0,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,37.50873005,46.218990424999994,4.167405915643777e-09
on,unique,light,low,constrained,medium,50,0,lat_p95,rest,graphql,30,30,335.0,0.090490360906144,0.3722222222222223,-0.2555555555555554,small,34.523954,34.621815,0.090490360906144
on,unique,light,medium,constrained,high,10,0,lat_p95,rest,graphql,30,30,144.0,6.282800125085632e-06,0.16000000000000003,-0.6799999999999999,large,41.5972105,49.87336575,1.2565600250171264e-05
on,unique,light,medium,constrained,low,10,0,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,36.87378,42.914979825,4.167405915643777e-09
on,unique,light,medium,constrained,medium,1,0,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,39.435459525,48.22502849999999,4.167405915643777e-09
on,unique,light,medium,constrained,medium,10,0,lat_p95,rest,graphql,60,60,0.0,3.5565709749847226e-21,0.0,-1.0,large,37.6102363,44.78637855,5.334856462477084e-19
on,unique,light,medium,constrained,medium,10,1,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,37.6861065,46.83644655,4.167405915643777e-09
on,unique,light,medium,constrained,medium,10,5,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,35.4637376,63.293790474999994,4.167405915643777e-09
on,unique,light,medium,constrained,medium,10,10,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,35.989220225,87.593729,4.167405915643777e-09
on,unique,light,medium,constrained,medium,50,0,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,36.70296,44.81632425,4.167405915643777e-09
on,unique,light,medium,constrained,medium,100,0,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,37.122505724999996,54.539260799999965,4.167405915643777e-09
on,unique,light,medium,lan,medium,1,0,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,11.895120375,21.351029750000002,4.167405915643777e-09
on,unique,light,medium,lan,medium,10,0,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,10.97555495,20.2169509,4.167405915643777e-09
on,unique,light,medium,lan,medium,50,0,lat_p95,rest,graphql,30,30,0.0,3.019859359162157e-11,0.0,-1.0,large,10.087301275000002,19.243743475000002,4.167405915643777e-09
