run_uid,block_id,protocol,pattern,density,concurrency,run_index,session_id,ts_start,ts_end,lat_p50,lat_p95,lat_p99,throughput_rps,payload_bytes_med,xproc_p95,xproc_med,error_rate,cpu_mean,cpu_p95,rss_mean_mb,rss_p95_mb,k6_iterations,notes,impl_mode
f7bf3d5156bb,B0024,rest,filtered,low,1,1,factorial-A,1782310371.294,1782310401.658,1.771612,2.3204010499999996,2.6654676,491.6395487960462,524,0.00156,0.001069,0,90.02000000000001,92.0,63.13,63.13000000000001,14750,,passthrough
dd30d5e744bd,B0024,rest,filtered,low,1,2,factorial-A,1782310401.663,1782310432.032,1.784647,2.321396,2.5889864,488.4763808480998,524,0.001557,0.001067,0,89.71333333333334,91.9,63.138333333333335,63.14,14655,,passthrough
416840e90902,B0024,rest,filtered,low,1,3,factorial-A,1782310432.037,1782310462.359,1.777907,2.2951219999999997,2.5868271999999997,492.9587896124396,524,0.001548,0.001065,0,89.9741935483871,91.95,63.14,63.14,14789,,passthrough
48e8d0a76b2e,B0024,rest,filtered,low,1,4,factorial-A,1782310462.364,1782310492.714,1.7549015,2.2683095,2.5198275000000017,498.528295206382,524,0.001539,0.001058,0,90.08,92.34,63.14,63.14,14956,,passthrough
2f815c5ff1bc,B0024,rest,filtered,low,1,5,factorial-A,1782310492.719,1782310523.077,1.768787,2.287674,2.5596173600000007,492.1433372515506,524,0.0015457999999999993,0.001065,0,89.93333333333334,91.95500000000001,63.147666666666666,63.15,14765,,passthrough
7db03e438577,B0024,rest,filtered,low,1,6,factorial-A,1782310523.083,1782310553.444,1.769356,2.305223,2.5466610399999996,491.4964824579743,523,0.001546,0.001065,0,89.47741935483872,91.9,63.15,63.15,14745,,passthrough
30f9a33d181c,B0024,rest,filtered,low,1,7,factorial-A,1782310553.452,1782310583.794,1.779307,2.3202257,2.5957668,489.15175226668947,524,0.0015572999999999993,0.00107,0,90.15,92.495,63.15,63.15,14675,,passthrough
c7052e99f443,B0024,rest,filtered,low,1,8,factorial-A,1782310583.800,1782310614.144,1.762037,2.2840309999999997,2.55134374,495.54177761838014,524,0.0015396999999999989,0.001051,0,90.21000000000001,92.9,63.15,63.15,14867,,passthrough
5798e00e91a3,B0024,rest,filtered,low,1,9,factorial-A,1782310614.150,1782310644.486,1.7325115000000002,2.26281805,2.5255321,501.7261402529026,523,0.001525,0.001027,0,89.47741935483872,91.9,63.15,63.15,15052,,passthrough
061a45f40166,B0024,rest,filtered,low,1,10,factorial-A,1782310644.493,1782310674.850,1.7876859999999999,2.322626,2.58529725,487.51851455805865,524,0.001567,0.001077,0,90.13666666666667,91.9,63.153,63.16,14626,,passthrough
319205a4babe,B0024,rest,filtered,low,1,11,factorial-A,1782310674.857,1782310705.195,1.793976,2.3297069,2.6129936,489.40883967705685,524,0.001567,0.001081,0,90.04666666666667,92.0,63.16,63.16,14683,,passthrough
ac5b7c0bb955,B0024,rest,filtered,low,1,12,factorial-A,1782310705.201,1782310735.583,1.785156,2.3168509999999998,2.583988,490.5609407412541,524,0.001558,0.00107,0,89.76774193548387,92.4,63.16,63.16,14717,,passthrough
5b105c32cca1,B0024,rest,filtered,low,1,13,factorial-A,1782310735.590,1782310765.961,1.7777859999999999,2.2985715,2.5623219,490.7271871716049,524,0.001539,0.001064,0,90.12333333333333,92.9,63.16433333333333,63.17,14722,,passthrough
d6684eba7393,B0024,rest,filtered,low,1,14,factorial-A,1782310765.968,1782310796.324,1.767776,2.2997713,2.5437917399999996,494.2164035056365,524,0.001554,0.001064,0,89.89333333333333,91.95500000000001,63.17,63.17,14827,,passthrough
fdb5016ce63a,B0024,rest,filtered,low,1,15,factorial-A,1782310796.331,1782310826.667,1.7750105,2.2982105,2.55173843,495.2162241236567,612,0.001557,0.001069,0,90.21612903225807,92.45,63.17,63.17,14858,,passthrough
932ae4aa2567,B0024,rest,filtered,low,1,16,factorial-A,1782310826.675,1782310857.016,1.783326,2.30728325,2.5701105,492.52145261593165,612,0.001558,0.00107,0,90.21000000000001,92.45000000000002,63.17,63.17,14776,,passthrough
a0a5e9249020,B0024,rest,filtered,low,1,17,factorial-A,1782310857.024,1782310887.376,1.763462,2.287703799999999,2.5403650699999996,496.76512985321017,524,0.001536,0.00106,0,90.00666666666667,91.9,63.17,63.17,14904,,passthrough
a97d793cde0c,B0024,rest,filtered,low,1,18,factorial-A,1782310887.386,1782310917.733,1.756513,2.271857,2.530556,496.6724854204314,524,0.001527,0.001051,0,89.49677419354839,91.95,63.17,63.17,14901,,passthrough
11a5804f7c66,B0024,rest,filtered,low,1,19,factorial-A,1782310917.741,1782310948.088,1.773223,2.3063915,2.550243,491.84751823943066,524,0.00155325,0.001062,0,90.00333333333333,92.0,63.17,63.17,14756,,passthrough
1cc5cf8257af,B0024,rest,filtered,low,1,20,factorial-A,1782310948.097,1782310978.453,1.791165,2.316268,2.5758967999999975,490.68592348028255,524,0.001567,0.00107,0,90.42666666666668,92.0,63.17,63.17,14721,,passthrough
e132259de84a,B0024,rest,filtered,low,1,21,factorial-A,1782310978.461,1782311008.803,1.776224,2.328795,2.624024,490.36036849443906,524,0.001563,0.001065,0,90.09677419354838,92.5,63.170967741935485,63.18,14711,,passthrough
206dd007f858,B0024,rest,filtered,low,1,22,factorial-A,1782311008.811,1782311039.155,1.742236,2.2598205,2.5028993000000006,501.01309686323657,524,0.001516,0.001036,0,89.74333333333334,91.9,63.18,63.18,15031,,passthrough
a3d880dc86e9,B0024,rest,filtered,low,1,23,factorial-A,1782311039.164,1782311069.501,1.7532405,2.2748895499999997,2.5330232099999996,499.0570885301303,524,0.0015314499999999989,0.001032,0,89.84333333333333,91.9,63.18,63.18,14972,,passthrough
6d043c41be28,B0024,rest,filtered,low,1,24,factorial-A,1782311069.509,1782311099.853,1.7463609999999998,2.26140965,2.50630524,498.5541225012379,524,0.001519,0.001038,0,89.68064516129033,91.9,63.18,63.18,14958,,passthrough
afbe463ec441,B0024,rest,filtered,low,1,25,factorial-A,1782311099.862,1782311130.217,1.7218875,2.259812449999999,2.4911402,505.322963482891,524,0.001502,0.001023,0,89.78,91.9,63.18,63.18,15160,,passthrough
d4d73fe74d45,B0024,rest,filtered,low,1,26,factorial-A,1782311130.225,1782311160.593,1.7289675,2.2446455,2.49897935,504.4997280346826,612,0.00149725,0.001027,0,89.72666666666667,92.495,63.18,63.18,15136,,passthrough
082a307744e8,B0024,rest,filtered,low,1,27,factorial-A,1782311160.602,1782311190.950,1.753036,2.266084,2.5304649999999995,497.3341359247912,524,0.001528,0.001041,0,89.53225806451613,91.9,63.18,63.18,14921,,passthrough
344ba4956324,B0024,rest,filtered,low,1,28,factorial-A,1782311190.959,1782311221.291,1.749987,2.2690191,2.52139022,500.74601488282934,524,0.0015348999999999996,0.001053,0,90.19,91.95500000000001,63.18,63.18,15023,,passthrough
dd2ddea3ee23,B0024,rest,filtered,low,1,29,factorial-A,1782311221.301,1782311251.639,1.724318,2.2445965,2.50002415,506.1637275311674,524,0.00151,0.001027,0,89.97333333333334,92.0,63.18,63.18,15186,,passthrough
5aba51cd8c24,B0005,rest,baseline,medium,10,0,factorial-A,1782311342.774,1782311373.171,38.72656,51.2082924,68.12861674,251.32566760213533,5511,0.041230199999999995,0.032133,0,102.50322580645162,104.45,64.66,64.66,7547,,passthrough
1b471b5a8c52,B0005,rest,baseline,medium,10,1,factorial-A,1782311373.176,1782311403.563,38.942395,50.373788,66.43187379999995,255.0486584137645,5502,0.040953,0.032214,0,102.47,104.9,64.66,64.66,7661,,passthrough
f4fc5ed3b97c,B0005,rest,baseline,medium,10,2,factorial-A,1782311403.569,1782311433.970,38.709802,50.527189899999996,65.61166216000001,255.0476751458213,5531,0.0404292,0.032045,0,101.57741935483871,103.9,64.66,64.66,7659,,passthrough
490ceacffbb0,B0005,rest,baseline,medium,10,3,factorial-A,1782311433.975,1782311464.359,38.7980455,51.21603415,66.49806037000002,254.9583762332707,5511,0.041151549999999995,0.031798,0,103.20333333333333,104.9,64.66,64.66,7658,,passthrough
02fc773babdf,B0005,rest,baseline,medium,10,4,factorial-A,1782311464.367,1782311494.769,38.929028,50.57948359999999,66.76341215999997,255.59250593411863,5517,0.040608,0.032084,0,102.43333333333334,104.955,64.66866666666667,64.67,7677,,passthrough
24e2651fa0a7,B0005,rest,baseline,medium,10,5,factorial-A,1782311494.774,1782311525.158,38.970441,50.314116,64.49795819999991,255.17029884917685,5488,0.040319,0.031955,0,102.0,104.9,64.67516129032259,64.68,7661,,passthrough
a7d3324ea915,B0005,rest,baseline,medium,10,6,factorial-A,1782311525.164,1782311555.529,38.6255185,50.6098365,65.81386495000001,256.27112360481175,5547,0.0406955,0.0319805,0,102.5,104.45000000000002,64.70899999999999,64.71,7696,,passthrough
c26ab30856e1,B0005,rest,baseline,medium,10,7,factorial-A,1782311555.535,1782311585.927,38.479961,51.41318099999999,67.0862148399999,256.63313063685627,5456,0.0410673,0.031915,0,102.37666666666667,104.9,64.72866666666667,64.73,7703,,passthrough
f7610bcab2df,B0005,rest,baseline,medium,10,8,factorial-A,1782311585.933,1782311616.287,38.595324,49.9389536,65.52584159999999,256.495274917525,5511,0.040415799999999995,0.031945,0,102.24516129032259,104.4,64.73290322580645,64.74,7697,,passthrough
31bc0b302774,B0005,rest,baseline,medium,10,9,factorial-A,1782311616.293,1782311646.667,39.112144,50.473536399999965,65.94891995999997,254.75030072314647,5531,0.04083519999999998,0.03241,0,102.48333333333333,104.9,64.74,64.74,7649,,passthrough
ac3753850c23,B0005,rest,baseline,medium,10,10,factorial-A,1782311646.680,1782311677.055,38.633044999999996,51.243056,65.45661700000001,255.71747139559625,5477,0.04106659999999999,0.031761,0,101.55483870967743,104.0,64.74,64.74,7680,,passthrough
e30b3c50b9c0,B0005,rest,baseline,medium,10,11,factorial-A,1782311677.066,1782311707.432,39.054312,52.65361579999999,72.12176752,249.7270907437556,5502,0.042456,0.032282,0,103.41666666666667,104.955,64.74333333333333,64.75,7497,,passthrough
3f730b1615e7,B0005,rest,baseline,medium,10,12,factorial-A,1782311707.446,1782311737.838,39.017586,51.76475999999999,68.43125967999997,252.6264943300693,5502,0.0413534,0.032051,0,102.5,104.495,64.75,64.75,7585,,passthrough
5f237ef73634,B0005,rest,baseline,medium,10,13,factorial-A,1782311737.847,1782311768.224,39.240426,53.99963399999999,98.10679843999999,247.8117644371126,5511,0.041947899999999996,0.032216,0,101.70322580645161,103.9,64.75,64.75,7443,,passthrough
c1b861598723,B0005,rest,baseline,medium,10,14,factorial-A,1782311768.231,1782311798.602,39.153239,52.340147999999985,90.86623428000004,247.53898481467326,5511,0.041716799999999984,0.032277,0,103.04,104.9,64.757,64.76,7429,,passthrough
5ff4d6eeb676,B0005,rest,baseline,medium,10,15,factorial-A,1782311798.615,1782311829.005,39.1038365,51.30708375,68.78501920000002,251.98818714629027,5502,0.04128975,0.0323365,0,102.34333333333333,104.0,64.76,64.76,7566,,passthrough
5b7a8aa3e80c,B0005,rest,baseline,medium,10,16,factorial-A,1782311829.012,1782311859.408,38.840145,50.070906900000004,65.34035088000003,255.1578635891404,5502,0.04064369999999999,0.031936,0,102.04516129032258,104.9,64.76,64.76,7659,,passthrough
e92f6bdb3754,B0005,rest,baseline,medium,10,17,factorial-A,1782311859.416,1782311889.788,38.501648,50.37196379999999,66.31836337999994,257.2021265142916,5484,0.04088259999999999,0.031978,0,102.84333333333333,104.9,64.76866666666666,64.77,7723,,passthrough
c2538364f6ce,B0005,rest,baseline,medium,10,18,factorial-A,1782311889.796,1782311920.170,39.231637,51.1541461,64.44704378999997,252.5309347135137,5511,0.04132945,0.032336500000000004,0,102.28333333333333,104.495,64.77,64.77,7582,,passthrough
2e3d774e66f5,B0005,rest,baseline,medium,10,19,factorial-A,1782311920.179,1782311950.539,38.79393,50.17139489999999,66.60935873999998,254.5465706850164,5484,0.0405687,0.032067,0,102.38387096774194,104.45,64.77967741935484,64.78,7639,,passthrough
9cf43175ffc5,B0005,rest,baseline,medium,10,20,factorial-A,1782311950.547,1782311980.931,38.8591665,49.70542449999999,65.44116890999997,254.74504969128267,5488,0.04024635,0.0322705,0,102.38000000000001,103.95500000000001,64.78,64.78,7652,,passthrough
e72b7b068bf0,B0005,rest,baseline,medium,10,21,factorial-A,1782311980.940,1782312011.317,39.127282,50.527347,68.04480799999999,252.4654804980057,5511,0.041232,0.032252,0,101.49677419354839,104.9,64.78,64.78,7581,,passthrough
b6827f0ee2b1,B0005,rest,baseline,medium,10,22,factorial-A,1782312011.325,1782312041.716,38.7397515,50.76384449999999,66.87601719999998,255.834225670012,5488,0.04071825,0.031993,0,103.33666666666667,103.95500000000001,64.78,64.78,7678,,passthrough
f354161ba040,B0005,rest,baseline,medium,10,23,factorial-A,1782312041.724,1782312072.081,38.695156,49.855944,65.67067900000002,256.3101678319062,5488,0.040622,0.031987,0,102.23666666666668,104.45000000000002,64.78,64.78,7691,,passthrough
daa7f6bed385,B0005,rest,baseline,medium,10,24,factorial-A,1782312072.090,1782312102.484,38.844908000000004,50.31175644999996,66.45985048999991,255.37886649965043,5502,0.040663,0.03208,0,101.7741935483871,104.9,64.78,64.78,7670,,passthrough
fee7c445ec24,B0005,rest,baseline,medium,10,25,factorial-A,1782312102.493,1782312132.883,38.66834,50.658005,66.80144199999998,255.0749674657048,5488,0.040647,0.031922,0,103.06666666666668,104.45000000000002,64.78,64.78,7661,,passthrough
f63534c516bf,B0005,rest,baseline,medium,10,26,factorial-A,1782312132.893,1782312163.286,39.0204145,51.24939394999999,65.27700731000004,253.5654420841419,5488,0.04135615,0.032171,0,102.45,104.0,64.78233333333334,64.79,7612,,passthrough
56cb2756b433,B0005,rest,baseline,medium,10,27,factorial-A,1782312163.296,1782312193.687,38.668412,51.480533199999996,66.77207523999999,255.0454291659937,5502,0.040975,0.031967,0,102.23870967741937,104.9,64.79,64.79,7657,,passthrough
011dcd28204a,B0005,rest,baseline,medium,10,28,factorial-A,1782312193.697,1782312224.068,38.891863,50.56207799999999,66.48106858,254.5749417042061,5477,0.040845,0.032033,0,102.44000000000001,104.45000000000002,64.79,64.79,7643,,passthrough
27a971898fea,B0005,rest,baseline,medium,10,29,factorial-A,1782312224.078,1782312254.472,38.6342255,50.70666195,65.92731680999997,256.4968466521281,5511,0.0409699,0.0319565,0,101.35161290322581,104.9,64.79,64.79,7702,,passthrough
5ca6fbfb03c8,B0006,rest,baseline,medium,50,0,factorial-A,1782312346.035,1782312376.503,193.602778,273.796245,295.4930008400002,250.2893483926281,5502,0.189533,0.151001,0,102.10666666666667,104.45000000000002,69.29633333333334,69.34,7537,,passthrough
232cd6bf87f6,B0006,rest,baseline,medium,50,1,factorial-A,1782312376.508,1782312406.949,194.865996,263.47011799999996,291.02897524,249.2710424820536,5531,0.1785112,0.146654,0,102.13548387096775,104.9,69.31483870967742,69.34,7493,,passthrough
b8a5b1cd33d2,B0006,rest,baseline,medium,50,2,factorial-A,1782312406.954,1782312437.389,192.812343,265.60331164999997,291.47507667,251.17426653752796,5502,0.1810172,0.14863500000000002,0,102.40333333333334,103.95500000000001,69.333,69.36,7554,,passthrough
6360760cb04d,B0006,rest,baseline,medium,50,3,factorial-A,1782312437.395,1782312467.895,192.621032,271.2580749999999,297.72284157999997,250.26878417846058,5502,0.18328799999999998,0.151712,0,101.78064516129032,104.45,69.36096774193548,69.37,7543,,passthrough
ee3150054156,B0006,rest,baseline,medium,50,4,factorial-A,1782312467.900,1782312498.420,193.534921,269.6208309,286.15602637,251.07410168362293,5555,0.18236559999999993,0.150443,0,102.60333333333334,104.45000000000002,69.376,69.38,7568,,passthrough
6b48b57b1169,B0006,rest,baseline,medium,50,5,factorial-A,1782312498.425,1782312528.984,192.919057,268.41903865,291.4932813999999,251.22369935970997,5502,0.17831295,0.1478805,0,101.70645161290324,104.4,69.36516129032258,69.39,7578,,passthrough
7721f458b1f8,B0006,rest,baseline,medium,50,6,factorial-A,1782312528.990,1782312559.472,191.9508185,263.47520345,291.46052125999995,253.02455042271131,5502,0.17943414999999996,0.1457325,0,102.80333333333334,104.9,69.36966666666666,69.3855,7614,,passthrough
8a7368f183f9,B0006,rest,baseline,medium,50,7,factorial-A,1782312559.478,1782312589.985,192.86361349999999,271.87694949999997,300.03993896000014,250.62995847527912,5488,0.18232514999999996,0.149388,0,101.8741935483871,104.4,69.45064516129032,69.5,7554,,passthrough
958e8ef0bab7,B0006,rest,baseline,medium,50,8,factorial-A,1782312589.991,1782312620.525,193.2779145,267.97677879999986,291.96868238999997,250.75932462916575,5477,0.17899564999999998,0.146906,0,102.9,104.9,69.48733333333332,69.5,7564,,passthrough
cc9e3766b044,B0006,rest,baseline,medium,50,9,factorial-A,1782312620.531,1782312651.053,193.544145,268.03881,299.54104406,249.75290960340453,5531,0.18426369999999997,0.14816,0,102.03870967741936,104.9,69.45483870967742,69.46,7527,,passthrough
c5687a88489c,B0006,rest,baseline,medium,50,10,factorial-A,1782312651.059,1782312681.544,193.9334465,277.18268005,299.11267260999983,249.88852650589354,5484,0.18100354999999999,0.15088449999999998,0,102.60666666666667,104.9,69.497,69.52,7528,,passthrough
aa2fa289d628,B0006,rest,baseline,medium,50,11,factorial-A,1782312681.550,1782312712.035,193.533067,274.7278389999999,293.14788364000003,249.9009398930915,5488,0.1805356,0.147732,0,101.76129032258065,104.5,69.50290322580645,69.52,7529,,passthrough
e33b2c3eb9bd,B0006,rest,baseline,medium,50,12,factorial-A,1782312712.041,1782312742.655,193.445031,269.15728269999994,296.06183798999996,249.902966701891,5502,0.18033305,0.14754,0,102.87,104.9,69.51733333333333,69.53,7552,,passthrough
ee47e46859a8,B0006,rest,baseline,medium,50,13,factorial-A,1782312742.662,1782312773.094,193.220074,268.807588,287.5374236,251.22667265481806,5502,0.17885999999999996,0.147244,0,101.79677419354839,104.45,69.50451612903225,69.53,7555,,passthrough
fae514826bfe,B0006,rest,baseline,medium,50,14,factorial-A,1782312773.101,1782312803.575,193.352579,271.08079075,292.95270525,249.9971745021042,5517,0.18328575,0.150388,0,102.69333333333334,104.9,69.524,69.54,7526,,passthrough
dcbb840754e8,B0006,rest,baseline,medium,50,15,factorial-A,1782312803.583,1782312834.064,193.742354,275.29583529999985,291.2001886,249.72169310663932,5488,0.1832751,0.144891,0,101.51612903225806,104.9,69.52387096774193,69.57,7515,,passthrough
f1d2a924ebf9,B0006,rest,baseline,medium,50,16,factorial-A,1782312834.071,1782312864.621,194.529413,269.87327725,298.42967419999985,249.91906523126482,5506.5,0.17968275,0.14769300000000002,0,103.20333333333333,104.9,69.52266666666667,69.55,7536,,passthrough
fdee2f7060a5,B0006,rest,baseline,medium,50,17,factorial-A,1782312864.628,1782312895.076,194.25903,286.45001484999995,310.0514755,247.4615347809023,5517,0.18535189999999996,0.15186349999999998,0,101.14516129032259,104.30000000000001,69.55677419354838,69.57,7444,,passthrough
bc2ce8df4ffb,B0006,rest,baseline,medium,50,18,factorial-A,1782312895.084,1782312925.611,191.994198,265.38797009999985,292.3857988599999,252.45745530727973,5511,0.1750809,0.148392,0,103.16666666666667,103.9,69.57833333333333,69.59,7615,,passthrough
b349995e61e4,B0006,rest,baseline,medium,50,19,factorial-A,1782312925.619,1782312956.101,192.930753,273.156225,293.05590100000006,250.39653254446588,5488,0.180989,0.153416,0,102.06,103.9,69.53966666666668,69.54,7541,,passthrough
e176f3ad86de,B0006,rest,baseline,medium,50,20,factorial-A,1782312956.110,1782312986.640,193.836078,267.72720799999996,291.7051941299999,249.99637748120486,5502,0.18425939999999985,0.150522,0,103.2,104.9,69.572,69.59,7540,,passthrough
cb1aab78f413,B0006,rest,baseline,medium,50,21,factorial-A,1782312986.649,1782313017.183,193.95329,280.6213932,303.82418926,248.85530384437445,5511,0.18340009999999998,0.150456,0,101.21935483870968,104.9,69.58225806451613,69.59,7503,,passthrough
4fc805113fb2,B0006,rest,baseline,medium,50,22,factorial-A,1782313017.192,1782313047.712,193.822967,297.31748259999995,328.57432271999994,244.58676348961242,5502,0.22065439999999995,0.152135,0,103.12333333333333,104.45000000000002,69.58833333333334,69.59,7369,,passthrough
dd42b11117ec,B0006,rest,baseline,medium,50,23,factorial-A,1782313047.721,1782313078.293,192.846626,287.3524015,316.40447230000007,248.15179473335493,5488,0.1914315,0.151465,0,101.3225806451613,104.35,69.56935483870969,69.59,7491,,passthrough
b11fd636e906,B0006,rest,baseline,medium,50,24,factorial-A,1782313078.302,1782313108.896,193.631286,282.00798789999993,303.90313014000003,248.65051367514178,5511,0.1841724,0.150201,0,102.95333333333333,104.9,69.583,69.59,7515,,passthrough
06a4fa59d511,B0006,rest,baseline,medium,50,25,factorial-A,1782313108.905,1782313139.470,193.676373,273.7196284999999,293.1320488,250.29801351853757,5511,0.19639649999999997,0.151731,0,101.87096774193549,103.95,69.5783870967742,69.6,7559,,passthrough
ad7bbdc41deb,B0006,rest,baseline,medium,50,26,factorial-A,1782313139.479,1782313169.942,193.176556,273.871451,294.13883920000006,250.37931985267335,5488,0.1808444,0.150355,0,102.53333333333335,103.9,69.59766666666667,69.61,7537,,passthrough
dd1e54102737,B0006,rest,baseline,medium,50,27,factorial-A,1782313169.951,1782313200.470,193.43959949999999,268.38060834999993,291.6131396,250.50689477384023,5511,0.18048189999999997,0.151664,0,101.76129032258065,104.9,69.61225806451613,69.62,7554,,passthrough
393876c96b07,B0006,rest,baseline,medium,50,28,factorial-A,1782313200.479,1782313230.926,192.925948,271.17188024999996,293.32850635,252.38920791033192,5484,0.17936775,0.148072,0,102.94000000000001,104.955,69.61466666666666,69.62,7586,,passthrough
cabfb29fa255,B0006,rest,baseline,medium,50,29,factorial-A,1782313230.936,1782313261.475,191.49197,264.1822647999999,286.61186816,253.26763028490896,5484,0.18379199999999993,0.147006,0,101.70645161290324,104.9,69.61354838709678,69.62,7645,,passthrough
05cbc5ebda87,B0021,rest,partial,high,10,0,factorial-A,1782313352.596,1782313382.979,36.640660499999996,54.153180699999986,78.66661762999999,263.49977435611015,4444,0.042545499999999986,0.02878,0,103.16129032258065,105.4,69.37903225806451,69.38,7914,,passthrough
aaf33c9dd6de,B0021,rest,partial,high,10,1,factorial-A,1782313382.984,1782313413.365,36.650008,53.997707199999994,80.48025098000011,262.66874083696734,4444,0.042861699999999996,0.028765,0,103.08333333333334,105.0,69.38566666666667,69.39,7887,,passthrough
9344e71493d4,B0021,rest,partial,high,10,2,factorial-A,1782313413.370,1782313443.749,36.927432,54.07395359999997,73.73232999999998,261.9160212759297,4452,0.0429556,0.029006,0,102.10967741935484,104.95,69.39903225806452,69.41,7865,,passthrough
4f74d5f9edbb,B0021,rest,partial,high,10,3,factorial-A,1782313443.754,1782313474.149,36.5056395,54.10770255,82.41743182000025,264.749955474902,4452,0.0427501,0.028532000000000002,0,103.83666666666667,104.9,69.41,69.41,7950,,passthrough
4d79a27ef45c,B0021,rest,partial,high,10,4,factorial-A,1782313474.154,1782313504.547,36.6629,53.03395799999998,76.1681736,263.60488013803314,4444,0.0415592,0.028738,0,102.87333333333333,104.9,69.424,69.43,7913,,passthrough
487c808e308d,B0021,rest,partial,high,10,5,factorial-A,1782313504.552,1782313534.913,36.721503,54.3877309,74.38665673999995,263.7652543842283,4444,0.0430346,0.028693,0,102.61612903225807,104.95,69.43,69.43,7919,,passthrough
6281d3ee85da,B0021,rest,partial,high,10,6,factorial-A,1782313534.919,1782313565.282,36.509443,53.24402964999999,79.00665074999999,265.1437005082852,4444,0.04188989999999997,0.028459,0,103.47,104.9,69.43,69.43,7960,,passthrough
d66dd59c334c,B0021,rest,partial,high,10,7,factorial-A,1782313565.288,1782313595.644,36.125295,52.976718,79.024033,266.5827930540138,4444,0.042004,0.027821,0,103.07000000000001,105.9,69.43,69.43,8001,,passthrough
790ea2421051,B0021,rest,partial,high,10,8,factorial-A,1782313595.651,1782313626.027,36.6970665,54.07751425,81.82601526000003,262.8793918523313,4444,0.04342044999999999,0.028425,0,102.67741935483872,104.9,69.43,69.43,7892,,passthrough
bbc3079849ef,B0021,rest,partial,high,10,9,factorial-A,1782313626.033,1782313656.412,36.518333,54.977823699999995,74.49309117999998,263.93178633993267,4444,0.04317759999999998,0.028575,0,103.53333333333335,104.9,69.437,69.44,7923,,passthrough
a1c6ab963750,B0021,rest,partial,high,10,10,factorial-A,1782313656.419,1782313686.793,36.6245495,53.94576825,91.62226005000034,263.8040328270968,4444,0.042569499999999996,0.028812499999999998,0,102.96666666666667,104.9,69.44833333333334,69.45,7916,,passthrough
a76b24d093d1,B0021,rest,partial,high,10,11,factorial-A,1782313686.799,1782313717.184,36.872995,53.940542,74.617318,263.2482230865304,4452,0.042432,0.028746,0,102.78064516129032,104.9,69.45,69.45,7901,,passthrough
f8e70b91374d,B0021,rest,partial,high,10,12,factorial-A,1782313717.191,1782313747.576,36.37805,54.2955456,80.04930899999995,265.0319818137715,4444,0.04289699999999999,0.028345,0,103.13666666666667,105.45,69.45533333333333,69.46,7957,,passthrough
ddd425df9217,B0021,rest,partial,high,10,13,factorial-A,1782313747.582,1782313777.956,36.874806,55.80185,85.54660839999991,261.5560263918412,4444,0.04451539999999998,0.028904,0,102.29032258064517,105.9,69.46,69.46,7853,,passthrough
8773b32b8a20,B0021,rest,partial,high,10,14,factorial-A,1782313777.963,1782313808.336,36.283667,55.33474619999999,78.22921671999929,265.3624029460766,4412,0.04468879999999998,0.028369,0,104.06666666666668,104.9,69.46,69.46,7969,,passthrough
cb7134848c6e,B0021,rest,partial,high,10,15,factorial-A,1782313808.343,1782313838.717,36.445087,53.898147,87.16554509999997,265.3959910836192,4412,0.04293869999999998,0.0282315,0,103.03333333333335,105.45,69.46666666666667,69.47,7968,,passthrough
923e8474d463,B0021,rest,partial,high,10,16,factorial-A,1782313838.724,1782313869.111,36.660438,52.39554479999996,76.48722539999999,264.6763569180488,4444,0.041731199999999954,0.028515,0,102.35161290322581,104.95,69.47,69.47,7945,,passthrough
00dcd52adccd,B0021,rest,partial,high,10,17,factorial-A,1782313869.119,1782313899.480,36.7034965,54.898709999999994,83.25238475000012,262.03841227488255,4444,0.04309625,0.028792,0,103.82000000000001,105.0,69.47,69.47,7866,,passthrough
8ed5624d624f,B0021,rest,partial,high,10,18,factorial-A,1782313899.488,1782313929.863,36.869513,54.96632939999999,84.67785675999913,261.7312059159654,4444,0.0432218,0.028935,0,103.07000000000001,104.9,69.47733333333333,69.48,7857,,passthrough
e07c0bacf710,B0021,rest,partial,high,10,19,factorial-A,1782313929.871,1782313960.234,36.993271,54.455494599999994,75.6988324399999,261.6813688506673,4452,0.04366639999999999,0.028896,0,102.7741935483871,105.9,69.48,69.48,7853,,passthrough
ddca7eda52bb,B0021,rest,partial,high,10,20,factorial-A,1782313960.242,1782313990.633,36.939338,53.4986044,77.47432175999991,262.27121041084496,4444,0.04243379999999996,0.028843,0,103.40666666666667,104.9,69.48,69.48,7873,,passthrough
640e1845dc2a,B0021,rest,partial,high,10,21,factorial-A,1782313990.641,1782314021.037,36.449167,53.7006242,76.86124644,264.5018801729803,4444,0.04256619999999998,0.028235,0,102.81,104.9,69.48,69.48,7945,,passthrough
70625a9deabf,B0021,rest,partial,high,10,22,factorial-A,1782314021.046,1782314051.423,36.045045,53.2937854,80.23330516000101,267.4607850999761,4444,0.041362199999999995,0.027938,0,102.81612903225808,104.9,69.48,69.48,8029,,passthrough
6651339cb433,B0021,rest,partial,high,10,23,factorial-A,1782314051.432,1782314081.909,36.306473,55.798349999999985,87.97566119999988,265.27215595843916,4444,0.04418879999999995,0.02826,0,103.17666666666668,105.495,69.488,69.49,7985,,passthrough
df46ec3edc5d,B0021,rest,partial,high,10,24,factorial-A,1782314081.918,1782314112.295,35.374083,51.1615634,70.67599248,273.36059234921476,4444,0.040302599999999994,0.026875,0,102.25806451612904,104.9,69.49,69.49,8209,,passthrough
